worker_id,worker_name,archetype,site,date,status
7,George Kanda,reliable,Site_7,2026-04-14,present
7,George Kanda,reliable,Site_1,2026-04-15,absent
7,George Kanda,reliable,Site_1,2026-04-16,present
7,George Kanda,reliable,Site_1,2026-04-17,present
7,George Kanda,reliable,Site_1,2026-04-18,present
7,George Kanda,reliable,Site_5,2026-04-20,present
7,George Kanda,reliable,Site_7,2026-04-21,absent
7,George Kanda,reliable,Site_10,2026-04-22,present
7,George Kanda,reliable,Site_5,2026-04-23,present
7,George Kanda,reliable,Site_1,2026-04-24,present
7,George Kanda,reliable,Site_10,2026-04-25,present
7,George Kanda,reliable,Site_10,2026-04-27,present
7,George Kanda,reliable,Site_10,2026-04-28,present
7,George Kanda,reliable,Site_10,2026-04-29,present
7,George Kanda,reliable,Site_10,2026-04-30,present
7,George Kanda,reliable,Site_5,2026-05-01,present
7,George Kanda,reliable,Site_10,2026-05-02,present
7,George Kanda,reliable,Site_1,2026-05-04,absent
7,George Kanda,reliable,Site_5,2026-05-05,present
7,George Kanda,reliable,Site_5,2026-05-06,present
7,George Kanda,reliable,Site_1,2026-05-07,present
7,George Kanda,reliable,Site_10,2026-05-08,present
7,George Kanda,reliable,Site_5,2026-05-09,present
7,George Kanda,reliable,Site_5,2026-05-11,present
7,George Kanda,reliable,Site_7,2026-05-12,present
7,George Kanda,reliable,Site_5,2026-05-13,present
7,George Kanda,reliable,Site_1,2026-05-14,present
7,George Kanda,reliable,Site_5,2026-05-15,present
7,George Kanda,reliable,Site_10,2026-05-16,present
7,George Kanda,reliable,Site_5,2026-05-18,absent
7,George Kanda,reliable,Site_1,2026-05-19,present
7,George Kanda,reliable,Site_5,2026-05-20,present
7,George Kanda,reliable,Site_7,2026-05-21,present
7,George Kanda,reliable,Site_7,2026-05-22,present
7,George Kanda,reliable,Site_7,2026-05-23,present
7,George Kanda,reliable,Site_7,2026-05-25,present
7,George Kanda,reliable,Site_5,2026-05-26,present
7,George Kanda,reliable,Site_10,2026-05-27,present
7,George Kanda,reliable,Site_1,2026-05-28,present
7,George Kanda,reliable,Site_1,2026-05-29,present
7,George Kanda,reliable,Site_1,2026-05-30,present
7,George Kanda,reliable,Site_7,2026-06-01,present
7,George Kanda,reliable,Site_5,2026-06-02,present
7,George Kanda,reliable,Site_10,2026-06-03,present
7,George Kanda,reliable,Site_10,2026-06-04,present
7,George Kanda,reliable,Site_7,2026-06-05,present
7,George Kanda,reliable,Site_5,2026-06-06,present
7,George Kanda,reliable,Site_1,2026-06-08,present
7,George Kanda,reliable,Site_1,2026-06-09,present
7,George Kanda,reliable,Site_7,2026-06-10,absent
7,George Kanda,reliable,Site_5,2026-06-11,present
7,George Kanda,reliable,Site_5,2026-06-12,present
7,George Kanda,reliable,Site_1,2026-06-13,present
7,George Kanda,reliable,Site_5,2026-06-15,present
7,George Kanda,reliable,Site_1,2026-06-16,present
7,George Kanda,reliable,Site_7,2026-06-17,present
7,George Kanda,reliable,Site_7,2026-06-18,present
7,George Kanda,reliable,Site_5,2026-06-19,present
7,George Kanda,reliable,Site_1,2026-06-20,absent
7,George Kanda,reliable,Site_10,2026-06-22,present
7,George Kanda,reliable,Site_7,2026-06-23,present
7,George Kanda,reliable,Site_5,2026-06-24,present
7,George Kanda,reliable,Site_1,2026-06-25,present
7,George Kanda,reliable,Site_1,2026-06-26,present
7,George Kanda,reliable,Site_7,2026-06-27,present
7,George Kanda,reliable,Site_5,2026-06-29,present
7,George Kanda,reliable,Site_1,2026-06-30,present
7,George Kanda,reliable,Site_1,2026-07-01,present
7,George Kanda,reliable,Site_1,2026-07-02,present
7,George Kanda,reliable,Site_1,2026-07-03,present
7,George Kanda,reliable,Site_10,2026-07-04,present
7,George Kanda,reliable,Site_7,2026-07-06,present
7,George Kanda,reliable,Site_5,2026-07-07,present
7,George Kanda,reliable,Site_10,2026-07-08,present
7,George Kanda,reliable,Site_7,2026-07-09,present
7,George Kanda,reliable,Site_1,2026-07-10,present
8,Chanakya Jani,moderate,Site_1,2026-03-13,present
8,Chanakya Jani,moderate,Site_1,2026-03-14,present
8,Chanakya Jani,moderate,Site_1,2026-03-16,present
8,Chanakya Jani,moderate,Site_1,2026-03-17,present
8,Chanakya Jani,moderate,Site_1,2026-03-18,present
8,Chanakya Jani,moderate,Site_1,2026-03-19,absent
8,Chanakya Jani,moderate,Site_1,2026-03-20,present
8,Chanakya Jani,moderate,Site_1,2026-03-21,present
8,Chanakya Jani,moderate,Site_1,2026-03-23,present
8,Chanakya Jani,moderate,Site_1,2026-03-24,present
8,Chanakya Jani,moderate,Site_1,2026-03-25,absent
8,Chanakya Jani,moderate,Site_1,2026-03-26,present
8,Chanakya Jani,moderate,Site_1,2026-03-27,absent
8,Chanakya Jani,moderate,Site_1,2026-03-28,absent
8,Chanakya Jani,moderate,Site_1,2026-03-30,present
8,Chanakya Jani,moderate,Site_1,2026-03-31,present
8,Chanakya Jani,moderate,Site_1,2026-04-01,present
8,Chanakya Jani,moderate,Site_1,2026-04-02,present
8,Chanakya Jani,moderate,Site_1,2026-04-03,present
8,Chanakya Jani,moderate,Site_1,2026-04-04,present
8,Chanakya Jani,moderate,Site_1,2026-04-06,present
8,Chanakya Jani,moderate,Site_1,2026-04-07,absent
8,Chanakya Jani,moderate,Site_1,2026-04-08,present
8,Chanakya Jani,moderate,Site_1,2026-04-09,present
8,Chanakya Jani,moderate,Site_1,2026-04-10,present
8,Chanakya Jani,moderate,Site_1,2026-04-11,present
8,Chanakya Jani,moderate,Site_1,2026-04-13,present
8,Chanakya Jani,moderate,Site_1,2026-04-14,absent
8,Chanakya Jani,moderate,Site_1,2026-04-15,present
8,Chanakya Jani,moderate,Site_1,2026-04-16,present
8,Chanakya Jani,moderate,Site_1,2026-04-17,present
8,Chanakya Jani,moderate,Site_1,2026-04-18,absent
8,Chanakya Jani,moderate,Site_1,2026-04-20,present
8,Chanakya Jani,moderate,Site_1,2026-04-21,present
8,Chanakya Jani,moderate,Site_1,2026-04-22,present
8,Chanakya Jani,moderate,Site_1,2026-04-23,absent
8,Chanakya Jani,moderate,Site_1,2026-04-24,present
8,Chanakya Jani,moderate,Site_1,2026-04-25,present
8,Chanakya Jani,moderate,Site_1,2026-04-27,present
8,Chanakya Jani,moderate,Site_1,2026-04-28,present
8,Chanakya Jani,moderate,Site_1,2026-04-29,present
8,Chanakya Jani,moderate,Site_1,2026-04-30,present
8,Chanakya Jani,moderate,Site_1,2026-05-01,present
8,Chanakya Jani,moderate,Site_1,2026-05-02,absent
8,Chanakya Jani,moderate,Site_1,2026-05-04,present
8,Chanakya Jani,moderate,Site_1,2026-05-05,present
8,Chanakya Jani,moderate,Site_1,2026-05-06,absent
8,Chanakya Jani,moderate,Site_1,2026-05-07,present
8,Chanakya Jani,moderate,Site_1,2026-05-08,present
8,Chanakya Jani,moderate,Site_1,2026-05-09,present
8,Chanakya Jani,moderate,Site_1,2026-05-11,absent
8,Chanakya Jani,moderate,Site_1,2026-05-12,present
8,Chanakya Jani,moderate,Site_1,2026-05-13,present
8,Chanakya Jani,moderate,Site_1,2026-05-14,present
8,Chanakya Jani,moderate,Site_1,2026-05-15,present
8,Chanakya Jani,moderate,Site_1,2026-05-16,present
8,Chanakya Jani,moderate,Site_1,2026-05-18,present
8,Chanakya Jani,moderate,Site_1,2026-05-19,present
8,Chanakya Jani,moderate,Site_1,2026-05-20,absent
8,Chanakya Jani,moderate,Site_1,2026-05-21,present
8,Chanakya Jani,moderate,Site_1,2026-05-22,present
8,Chanakya Jani,moderate,Site_1,2026-05-23,absent
8,Chanakya Jani,moderate,Site_1,2026-05-25,present
8,Chanakya Jani,moderate,Site_1,2026-05-26,present
8,Chanakya Jani,moderate,Site_1,2026-05-27,present
8,Chanakya Jani,moderate,Site_1,2026-05-28,absent
8,Chanakya Jani,moderate,Site_1,2026-05-29,present
8,Chanakya Jani,moderate,Site_1,2026-05-30,present
8,Chanakya Jani,moderate,Site_1,2026-06-01,present
8,Chanakya Jani,moderate,Site_1,2026-06-02,present
8,Chanakya Jani,moderate,Site_1,2026-06-03,absent
8,Chanakya Jani,moderate,Site_1,2026-06-04,absent
8,Chanakya Jani,moderate,Site_1,2026-06-05,present
8,Chanakya Jani,moderate,Site_1,2026-06-06,present
8,Chanakya Jani,moderate,Site_1,2026-06-08,present
8,Chanakya Jani,moderate,Site_1,2026-06-09,absent
8,Chanakya Jani,moderate,Site_1,2026-06-10,present
8,Chanakya Jani,moderate,Site_1,2026-06-11,present
8,Chanakya Jani,moderate,Site_1,2026-06-12,present
8,Chanakya Jani,moderate,Site_1,2026-06-13,absent
8,Chanakya Jani,moderate,Site_1,2026-06-15,absent
8,Chanakya Jani,moderate,Site_1,2026-06-16,present
8,Chanakya Jani,moderate,Site_1,2026-06-17,present
8,Chanakya Jani,moderate,Site_1,2026-06-18,absent
8,Chanakya Jani,moderate,Site_1,2026-06-19,present
8,Chanakya Jani,moderate,Site_1,2026-06-20,present
8,Chanakya Jani,moderate,Site_1,2026-06-22,present
8,Chanakya Jani,moderate,Site_1,2026-06-23,present
8,Chanakya Jani,moderate,Site_1,2026-06-24,present
8,Chanakya Jani,moderate,Site_1,2026-06-25,present
8,Chanakya Jani,moderate,Site_1,2026-06-26,absent
8,Chanakya Jani,moderate,Site_1,2026-06-27,absent
8,Chanakya Jani,moderate,Site_1,2026-06-29,present
8,Chanakya Jani,moderate,Site_1,2026-06-30,present
8,Chanakya Jani,moderate,Site_1,2026-07-01,absent
8,Chanakya Jani,moderate,Site_1,2026-07-02,present
8,Chanakya Jani,moderate,Site_1,2026-07-03,present
8,Chanakya Jani,moderate,Site_1,2026-07-04,absent
8,Chanakya Jani,moderate,Site_1,2026-07-06,absent
8,Chanakya Jani,moderate,Site_1,2026-07-07,absent
8,Chanakya Jani,moderate,Site_1,2026-07-08,absent
8,Chanakya Jani,moderate,Site_1,2026-07-09,present
8,Chanakya Jani,moderate,Site_1,2026-07-10,present
9,Bimala Dass,unreliable,Site_2,2026-06-20,absent
9,Bimala Dass,unreliable,Site_2,2026-06-22,present
9,Bimala Dass,unreliable,Site_2,2026-06-23,absent
9,Bimala Dass,unreliable,Site_2,2026-06-24,absent
9,Bimala Dass,unreliable,Site_2,2026-06-25,absent
9,Bimala Dass,unreliable,Site_2,2026-06-26,absent
9,Bimala Dass,unreliable,Site_2,2026-06-27,present
9,Bimala Dass,unreliable,Site_2,2026-06-29,present
9,Bimala Dass,unreliable,Site_2,2026-06-30,present
9,Bimala Dass,unreliable,Site_2,2026-07-01,present
9,Bimala Dass,unreliable,Site_2,2026-07-02,absent
9,Bimala Dass,unreliable,Site_2,2026-07-03,absent
9,Bimala Dass,unreliable,Site_2,2026-07-04,present
9,Bimala Dass,unreliable,Site_2,2026-07-06,absent
9,Bimala Dass,unreliable,Site_2,2026-07-07,absent
9,Bimala Dass,unreliable,Site_2,2026-07-08,present
9,Bimala Dass,unreliable,Site_2,2026-07-09,absent
9,Bimala Dass,unreliable,Site_2,2026-07-10,present
10,Manan Grover,moderate,Site_2,2026-04-09,present
10,Manan Grover,moderate,Site_5,2026-04-10,present
10,Manan Grover,moderate,Site_5,2026-04-11,present
10,Manan Grover,moderate,Site_5,2026-04-13,present
10,Manan Grover,moderate,Site_2,2026-04-14,present
10,Manan Grover,moderate,Site_2,2026-04-15,present
10,Manan Grover,moderate,Site_5,2026-04-16,present
10,Manan Grover,moderate,Site_5,2026-04-17,present
10,Manan Grover,moderate,Site_5,2026-04-18,present
10,Manan Grover,moderate,Site_2,2026-04-20,present
10,Manan Grover,moderate,Site_5,2026-04-21,present
10,Manan Grover,moderate,Site_2,2026-04-22,present
10,Manan Grover,moderate,Site_5,2026-04-23,present
10,Manan Grover,moderate,Site_5,2026-04-24,present
10,Manan Grover,moderate,Site_5,2026-04-25,absent
10,Manan Grover,moderate,Site_5,2026-04-27,present
10,Manan Grover,moderate,Site_5,2026-04-28,present
10,Manan Grover,moderate,Site_2,2026-04-29,present
10,Manan Grover,moderate,Site_5,2026-04-30,present
10,Manan Grover,moderate,Site_5,2026-05-01,present
10,Manan Grover,moderate,Site_2,2026-05-02,present
10,Manan Grover,moderate,Site_5,2026-05-04,absent
10,Manan Grover,moderate,Site_5,2026-05-05,absent
10,Manan Grover,moderate,Site_2,2026-05-06,present
10,Manan Grover,moderate,Site_5,2026-05-07,present
10,Manan Grover,moderate,Site_2,2026-05-08,present
10,Manan Grover,moderate,Site_2,2026-05-09,present
10,Manan Grover,moderate,Site_5,2026-05-11,absent
10,Manan Grover,moderate,Site_5,2026-05-12,absent
10,Manan Grover,moderate,Site_5,2026-05-13,absent
10,Manan Grover,moderate,Site_2,2026-05-14,present
10,Manan Grover,moderate,Site_2,2026-05-15,present
10,Manan Grover,moderate,Site_5,2026-05-16,absent
10,Manan Grover,moderate,Site_5,2026-05-18,present
10,Manan Grover,moderate,Site_5,2026-05-19,present
10,Manan Grover,moderate,Site_5,2026-05-20,present
10,Manan Grover,moderate,Site_2,2026-05-21,present
10,Manan Grover,moderate,Site_5,2026-05-22,present
10,Manan Grover,moderate,Site_5,2026-05-23,present
10,Manan Grover,moderate,Site_5,2026-05-25,present
10,Manan Grover,moderate,Site_2,2026-05-26,present
10,Manan Grover,moderate,Site_5,2026-05-27,present
10,Manan Grover,moderate,Site_5,2026-05-28,present
10,Manan Grover,moderate,Site_5,2026-05-29,present
10,Manan Grover,moderate,Site_5,2026-05-30,present
10,Manan Grover,moderate,Site_5,2026-06-01,present
10,Manan Grover,moderate,Site_2,2026-06-02,present
10,Manan Grover,moderate,Site_5,2026-06-03,present
10,Manan Grover,moderate,Site_5,2026-06-04,present
10,Manan Grover,moderate,Site_2,2026-06-05,present
10,Manan Grover,moderate,Site_5,2026-06-06,present
10,Manan Grover,moderate,Site_2,2026-06-08,present
10,Manan Grover,moderate,Site_2,2026-06-09,absent
10,Manan Grover,moderate,Site_5,2026-06-10,absent
10,Manan Grover,moderate,Site_2,2026-06-11,present
10,Manan Grover,moderate,Site_5,2026-06-12,present
10,Manan Grover,moderate,Site_2,2026-06-13,present
10,Manan Grover,moderate,Site_5,2026-06-15,present
10,Manan Grover,moderate,Site_5,2026-06-16,absent
10,Manan Grover,moderate,Site_2,2026-06-17,present
10,Manan Grover,moderate,Site_5,2026-06-18,present
10,Manan Grover,moderate,Site_5,2026-06-19,present
10,Manan Grover,moderate,Site_2,2026-06-20,present
10,Manan Grover,moderate,Site_2,2026-06-22,present
10,Manan Grover,moderate,Site_5,2026-06-23,present
10,Manan Grover,moderate,Site_2,2026-06-24,absent
10,Manan Grover,moderate,Site_5,2026-06-25,present
10,Manan Grover,moderate,Site_2,2026-06-26,present
10,Manan Grover,moderate,Site_5,2026-06-27,absent
10,Manan Grover,moderate,Site_5,2026-06-29,present
10,Manan Grover,moderate,Site_2,2026-06-30,present
10,Manan Grover,moderate,Site_5,2026-07-01,absent
10,Manan Grover,moderate,Site_5,2026-07-02,present
10,Manan Grover,moderate,Site_5,2026-07-03,absent
10,Manan Grover,moderate,Site_2,2026-07-04,present
10,Manan Grover,moderate,Site_5,2026-07-06,present
10,Manan Grover,moderate,Site_2,2026-07-07,absent
10,Manan Grover,moderate,Site_2,2026-07-08,present
10,Manan Grover,moderate,Site_2,2026-07-09,present
10,Manan Grover,moderate,Site_2,2026-07-10,present
11,Brijesh Sant,unreliable,Site_6,2026-05-27,absent
11,Brijesh Sant,unreliable,Site_6,2026-05-28,absent
11,Brijesh Sant,unreliable,Site_6,2026-05-29,absent
11,Brijesh Sant,unreliable,Site_6,2026-05-30,present
11,Brijesh Sant,unreliable,Site_6,2026-06-01,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-02,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-03,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-04,present
11,Brijesh Sant,unreliable,Site_6,2026-06-05,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-06,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-08,present
11,Brijesh Sant,unreliable,Site_6,2026-06-09,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-10,present
11,Brijesh Sant,unreliable,Site_6,2026-06-11,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-12,present
11,Brijesh Sant,unreliable,Site_6,2026-06-13,present
11,Brijesh Sant,unreliable,Site_6,2026-06-15,present
11,Brijesh Sant,unreliable,Site_6,2026-06-16,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-17,present
11,Brijesh Sant,unreliable,Site_6,2026-06-18,present
11,Brijesh Sant,unreliable,Site_6,2026-06-19,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-20,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-22,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-23,present
11,Brijesh Sant,unreliable,Site_6,2026-06-24,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-25,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-26,present
11,Brijesh Sant,unreliable,Site_6,2026-06-27,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-29,absent
11,Brijesh Sant,unreliable,Site_6,2026-06-30,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-01,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-02,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-03,present
11,Brijesh Sant,unreliable,Site_6,2026-07-04,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-06,present
11,Brijesh Sant,unreliable,Site_6,2026-07-07,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-08,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-09,absent
11,Brijesh Sant,unreliable,Site_6,2026-07-10,absent
12,Chaaya Dutt,new,Site_6,2026-07-03,present
12,Chaaya Dutt,new,Site_6,2026-07-04,present
12,Chaaya Dutt,new,Site_6,2026-07-06,present
12,Chaaya Dutt,new,Site_6,2026-07-07,present
12,Chaaya Dutt,new,Site_6,2026-07-08,absent
12,Chaaya Dutt,new,Site_6,2026-07-09,present
12,Chaaya Dutt,new,Site_6,2026-07-10,absent
13,Vedika Sanghvi,reliable,Site_5,2026-02-09,present
13,Vedika Sanghvi,reliable,Site_8,2026-02-10,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-11,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-12,present
13,Vedika Sanghvi,reliable,Site_10,2026-02-13,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-14,present
13,Vedika Sanghvi,reliable,Site_8,2026-02-16,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-17,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-18,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-19,present
13,Vedika Sanghvi,reliable,Site_10,2026-02-20,present
13,Vedika Sanghvi,reliable,Site_10,2026-02-21,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-23,present
13,Vedika Sanghvi,reliable,Site_10,2026-02-24,present
13,Vedika Sanghvi,reliable,Site_10,2026-02-25,present
13,Vedika Sanghvi,reliable,Site_8,2026-02-26,present
13,Vedika Sanghvi,reliable,Site_8,2026-02-27,present
13,Vedika Sanghvi,reliable,Site_5,2026-02-28,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-02,present
13,Vedika Sanghvi,reliable,Site_8,2026-03-03,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-04,present
13,Vedika Sanghvi,reliable,Site_8,2026-03-05,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-06,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-07,present
13,Vedika Sanghvi,reliable,Site_8,2026-03-09,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-10,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-11,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-12,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-13,absent
13,Vedika Sanghvi,reliable,Site_10,2026-03-14,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-16,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-17,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-18,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-19,present
13,Vedika Sanghvi,reliable,Site_8,2026-03-20,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-21,absent
13,Vedika Sanghvi,reliable,Site_10,2026-03-23,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-24,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-25,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-26,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-27,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-28,present
13,Vedika Sanghvi,reliable,Site_5,2026-03-30,present
13,Vedika Sanghvi,reliable,Site_10,2026-03-31,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-01,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-02,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-03,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-04,absent
13,Vedika Sanghvi,reliable,Site_5,2026-04-06,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-07,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-08,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-09,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-10,absent
13,Vedika Sanghvi,reliable,Site_10,2026-04-11,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-13,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-14,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-15,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-16,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-17,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-18,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-20,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-21,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-22,present
13,Vedika Sanghvi,reliable,Site_8,2026-04-23,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-24,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-25,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-27,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-28,present
13,Vedika Sanghvi,reliable,Site_5,2026-04-29,present
13,Vedika Sanghvi,reliable,Site_10,2026-04-30,present
13,Vedika Sanghvi,reliable,Site_8,2026-05-01,present
13,Vedika Sanghvi,reliable,Site_10,2026-05-02,present
13,Vedika Sanghvi,reliable,Site_5,2026-05-04,present
13,Vedika Sanghvi,reliable,Site_8,2026-05-05,present
13,Vedika Sanghvi,reliable,Site_5,2026-05-06,present
13,Vedika Sanghvi,reliable,Site_8,2026-05-07,absent
13,Vedika Sanghvi,reliable,Site_5,2026-05-08,present
13,Vedika Sanghvi,reliable,Site_10,2026-05-09,present
13,Vedika Sanghvi,reliable,Site_8,2026-05-11,present
